,restaurant_id,restaurant_city,restaurant_zipcode,restaurant_province,pizza_id,pizza_price,pizza_name,pizza_description
847,AVwcnnBKByjofQCxgTeF,Sykesville,21784,MD,847,8.0,Breakfast Pizza,"2 Eggs, Sausage, Bacon, and Cheddar Jack."
848,AVwcnnBKByjofQCxgTeF,Sykesville,21784,MD,848,,Chicken Teriyaki Flatbread Pizza,"Soy onion spread, pulled chicken, red pepper, scallion, shitake, mozzarella."
849,AVwcnnBKByjofQCxgTeF,Sykesville,21784,MD,849,,Chicken Teriyaki Pizza,".Soy onion spread, pulled chicken, red pepper, scallion, shitake, mozzarella"
850,AVwcnnBKByjofQCxgTeF,Sykesville,21784,MD,850,,Mozzarella Pizza,
851,AVwcnnBKByjofQCxgTeF,Sykesville,21784,MD,851,,Pork Pie Flatbread Pizza,".Red sauce, pork belly, housemade sausage, bacon, ham, mozzarella."
852,AVwcnnBKByjofQCxgTeF,Sykesville,21784,MD,852,,Veggie Flatbread Pizza,". Smoked pepper sauce, squash, onion, almond, feta, salsa verde"
853,AVwcnqrvkufWRAb5xNJu,Cadillac,49601,MI,853,7.95,10 Inches Pizza Cheese,
854,AVwcnqrvkufWRAb5xNJu,Cadillac,49601,MI,854,16.95,16 Inches Pizza Cheese,
855,AVwcnr2H_7pvs4fzxJFF,Albuquerque,87110,NM,855,,Chicago Deep Dish Pizza,
856,AVwcnr2H_7pvs4fzxJFF,Albuquerque,87110,NM,856,,Pizza Topping Dippers,
857,AVwcns7ZIN2L1WUfnB14,Philadelphia,19147,PA,857,,Create Your Own Pizza,
858,AVwcnvRLByjofQCxgVSA,Bowie,20716,South Bowie,858,6.99,Veggie Patch Pizza,Veggie patch pizzaTM
859,AVwco5kIByjofQCxgijC,Wareham,2571,MA,859,,Cheese Pizza,
860,AVwco5kIByjofQCxgijC,Wareham,2571,MA,860,4.5,Cheese Pizza,
861,AVwco6DL_7pvs4fzxWaP,Huntington Beach,92648,CA,861,15.0,Bbq Chicken Pizza,"Chicken breast, mozzarella cheese and bbq sauce"
862,AVwco6DL_7pvs4fzxWaP,Huntington Beach,92648,CA,862,14.5,Broccoli and Tomato Pizza,"Broccoli, mushrooms, tomatoes, onions, green peppers and mozzarella cheese"
863,AVwco6DL_7pvs4fzxWaP,Huntington Beach,92648,CA,863,15.0,Buffalo Chicken Pizza,"Chicken breast, bleu cheese, hot sauce and mozzarella cheese"
864,AVwco6DL_7pvs4fzxWaP,Huntington Beach,92648,CA,864,9.49,Cheese Pizza,
865,AVwco6DL_7pvs4fzxWaP,Huntington Beach,92648,CA,865,8.5,Hawaiian Pizza,"Ham, pineapple, mozzarella cheese and sauce"
866,AVwco6DL_7pvs4fzxWaP,Huntington Beach,92648,CA,866,15.5,Meat Lovers Pizza,"Pepperoni, bacon, ham, sausage, salami, mozzarella cheese and sauce"
867,AVwco6DL_7pvs4fzxWaP,Huntington Beach,92648,CA,867,5.0,Pizza Burger,Mozzarella cheese and sauce
868,AVwco6DL_7pvs4fzxWaP,Huntington Beach,92648,CA,868,5.5,Pizza Steak,Mozzarella cheese and sauce
869,AVwco6DL_7pvs4fzxWaP,Huntington Beach,92648,CA,869,11.25,Sicilian Cheese Pizza,
870,AVwco6DL_7pvs4fzxWaP,Huntington Beach,92648,CA,870,17.5,Sicilian Works Pizza,"Pepperoni, sausage, mushrooms, onions and green peppers"
871,AVwco6DL_7pvs4fzxWaP,Huntington Beach,92648,CA,871,12.5,Two Brothers Special Pizza,Sicilian tomato pie made with our special sauce recipe and a touch of fresh garlic
872,AVwco6DL_7pvs4fzxWaP,Huntington Beach,92648,CA,872,8.5,White Bacon and Tomato Pizza,"Bacon, tomatoes, garlic and mozzarella cheese"
873,AVwco6DL_7pvs4fzxWaP,Huntington Beach,92648,CA,873,13.0,White Broccoli and Tomato Pizza,"Broccoli, tomatoes, garlic and mozzarella cheese"
874,AVwco6DL_7pvs4fzxWaP,Huntington Beach,92648,CA,874,15.5,White Veggie Pizza,"Broccoli, mushrooms, tomatoes, onions, green peppers, garlic and mozzarella cheese"
875,AVwco6DL_7pvs4fzxWaP,Huntington Beach,92648,CA,875,10.5,Works Pizza,
876,AVwcoCbeIN2L1WUfnFej,Franklin,46131,Bengal,876,20.99,Add To Large Pizzas,
877,AVwcoCbeIN2L1WUfnFej,Franklin,46131,Bengal,877,12.0,Any Large Pizza,"With up to 5 toppings, including specialties"
878,AVwcoCbeIN2L1WUfnFej,Franklin,46131,Bengal,878,21.0,Medium Pizza Offers,Three medium three topping pizzas
879,AVwcodiqkufWRAb5xVde,Kirkland,98034,Kingsgate,879,8.0,Margherita Flatbread Pizza,
880,AVwcodiqkufWRAb5xVde,Kirkland,98034,Kingsgate,880,9.0,Pesto Chicken and Artichoke Flatbread Pizza,
881,AVwcodiqkufWRAb5xVde,Kirkland,98034,Kingsgate,881,8.5,Prosciutto and Arugula Flatbread Pizza,
882,AVwcoe9hkufWRAb5xVq1,Austin,78733,TX,882,6.0,Wood Oven Cheese Pizza,
883,AVwcoNZUByjofQCxgaUM,Birmingham,48009,MI,883,10.99,Deep Dish Pizza,
884,AVwcoNZUByjofQCxgaUM,Birmingham,48009,MI,884,0.69,Junior Pizza,
885,AVwcoNZUByjofQCxgaUM,Birmingham,48009,MI,885,9.99,Large Pizza,
886,AVwcoNZUByjofQCxgaUM,Birmingham,48009,MI,886,7.99,Medium Pizza,
887,AVwcoNZUByjofQCxgaUM,Birmingham,48009,MI,887,7.99,Medium Thin Crust Pizza,
888,AVwcoNZUByjofQCxgaUM,Birmingham,48009,MI,888,6.99,Pizza Sub,
889,AVwcoNZUByjofQCxgaUM,Birmingham,48009,MI,889,6.99,Pizza Sub Deluxe,
890,AVwcoNZUByjofQCxgaUM,Birmingham,48009,MI,890,5.99,Small Pizza,
891,AVwcoQOjkufWRAb5xTUU,Matthews,28104,Wesley Chapel,891,15.95,Bbq Chicken Pizza,
892,AVwcoQOjkufWRAb5xTUU,Matthews,28104,Wesley Chapel,892,,Bbq Chicken Pizza,
893,AVwcoQOjkufWRAb5xTUU,Matthews,28104,Wesley Chapel,893,15.95,Buffalo Chicken Pizza,
894,AVwcoQOjkufWRAb5xTUU,Matthews,28104,Wesley Chapel,894,14.95,Hawaiian Pizza,
895,AVwcoQOjkufWRAb5xTUU,Matthews,28104,Wesley Chapel,895,14.95,Marguerita Pizza,
896,AVwcoQOjkufWRAb5xTUU,Matthews,28104,Wesley Chapel,896,16.95,Staten Island Pizza,
897,AVwcoQOjkufWRAb5xTUU,Matthews,28104,Wesley Chapel,897,16.95,Veggie Pizza,
898,AVwcoU_zkufWRAb5xUC-,Houston,77002,TX,898,9.0,Calabash Island Pizza,
899,AVwcoU_zkufWRAb5xUC-,Houston,77002,TX,899,9.0,Calabash Pizza,
900,AVwcoVmmByjofQCxgb0V,New York,10016,Nyc,900,118.99,Pizza,
901,AVwcoVmmByjofQCxgb0V,New York,10016,Nyc,901,15.49,The Original Bbq Chicken Pizza,"Our legendary BBQ sauce, smoked gouda, red onions and fresh cilantro transform this original to iconic."
902,AVwcoW_jkufWRAb5xUar,Punta Gorda,33950,FL,902,12.0,Flat Bread Pizza,
903,AVwcoWyC_7pvs4fzxQG_,Morristown,7960,NJ,903,9.0,Seafood Pizza,"Shrimp, calamari, mussels, scallion pancake"
904,AVwcoWyC_7pvs4fzxQG_,Morristown,7960,NJ,904,9.0,Seafood Pizza,"Shrimp, calamari, mussels, scallion pancake"
905,AVwcoZ4dIN2L1WUfnJn4,New York,10024,Nyc,905,12.5,Artichoke Pizza,
906,AVwcoZ4dIN2L1WUfnJn4,New York,10024,Nyc,906,9.95,Margherita Pizza,
907,AVwcoZ4dIN2L1WUfnJn4,New York,10024,Nyc,907,11.95,Mediterranean Pizza,
908,AVwcoZ4dIN2L1WUfnJn4,New York,10024,Nyc,908,11.95,Mushroom Pizza,
909,AVwcoZ4dIN2L1WUfnJn4,New York,10024,Nyc,909,10.95,Pepperoni Pizza,
910,AVwcoZ4dIN2L1WUfnJn4,New York,10024,Nyc,910,11.95,Spicy Sausage Pizza,
911,AVwcoZ4dIN2L1WUfnJn4,New York,10024,Nyc,911,12.95,White Pizza,
912,AVwcp2wkkufWRAb5xkQN,Ayer,1432,Fort Devens,912,21.99,Party Pizza,24 Squares Double Cheese
913,AVwcpA-CByjofQCxgj4A,Utica,48315,MI,913,,Pizza Bar,
914,AVwcpA-CByjofQCxgj4A,Utica,48315,MI,914,10.99,Pizza Fries,
915,AVwcpAoCIN2L1WUfnQxG,Dallas,75219,TX,915,,Delux Pizza,"Small pepperoni, mushrooms, green peppers, bacon, sliced tomatoes"
916,AVwcpG6pIN2L1WUfnRpk,Lisle,60532,IL,916,,Bbq Pizza,
917,AVwcpG6pIN2L1WUfnRpk,Lisle,60532,IL,917,4.39,Pizza Burger,
918,AVwcpG6pIN2L1WUfnRpk,Lisle,60532,IL,918,2.79,Pizza Puff,
919,AVwcpgSVkufWRAb5xgz5,Wallingford,6492,CT,919,3.5,Scallion Pancakes (chinese Pizza),
920,AVwcpIvjkufWRAb5xcqP,Aurora,60504,IL,920,4.99,Pizza Puff,
921,AVwcpJbO_7pvs4fzxYsz,Lynden,98264,WA,921,17.99,1 Topping Pizza,
922,AVwcpJbO_7pvs4fzxYsz,Lynden,98264,WA,922,4.49,Dessert Pizza,
923,AVwcpJbO_7pvs4fzxYsz,Lynden,98264,WA,923,4.99,Mini Pizza,
924,AVwcpJbO_7pvs4fzxYsz,Lynden,98264,WA,924,4.49,Pizza Bread,
925,AVwcpJbO_7pvs4fzxYsz,Lynden,98264,WA,925,12.49,Taco Pizza,
926,AVwcpKAe_7pvs4fzxYyn,Tacoma,98405,WA,926,4.49,Pizza Bread Slices,With 2 cups of pizza sauce
927,AVwcpKAe_7pvs4fzxYyn,Tacoma,98405,WA,927,5.49,With Pizza Cheese,With 2 cups of pizza sauce
928,AVwcpLb4_7pvs4fzxZDe,Albany,97321,OR,928,6.95,Taco Pizza,
929,AVwcpLb4_7pvs4fzxZDe,Albany,97321,OR,929,,Taco Pizza,
930,AVwcpNilByjofQCxglz-,Burlington,8016,Burlngtn City,930,2.0,Pizza Slice,
931,AVwcpNilByjofQCxglz-,Burlington,8016,Burlngtn City,931,13.95,Sicilian Cheese Pizza,
932,AVwcpNilByjofQCxglz-,Burlington,8016,Burlngtn City,932,10.5,White Pizza,With ricotta and mozzarella cheese.
933,AVwcpsck_7pvs4fzxeys,Pearl River,10965,NY,933,9.95,Margherita Pizza,"Tomato, mozzarella, oregano, fresh basil"
934,AVwcpsck_7pvs4fzxeys,Pearl River,10965,NY,934,9.95,Margherita Pizza,"Tomato, mozzarella, oregano, fresh basil"
935,AVwcpsck_7pvs4fzxeys,Pearl River,10965,NY,935,,Pizza Tartlets,
936,AVwcpsck_7pvs4fzxeys,Pearl River,10965,NY,936,,Pizza Tartlets,
937,AVwcpsck_7pvs4fzxeys,Pearl River,10965,NY,937,,Terra Piparade Pizza,"Roasted Holland peppers, kalamata olives, fresh garlic mozzarella cheese and Italian fennel sausage"
938,AVwcp-Us_7pvs4fzxhZW,Cincinnati,45202-5211,OH,938,3.95,Pizza Burger,
939,AVwcp-Us_7pvs4fzxhZW,Cincinnati,45202-5211,OH,939,4.95,Pizza or Mushroom Hoagie,
940,AVwcpzjOkufWRAb5xj8a,San Diego,92115,CA,940,,Flatbread Pizza,
941,AVwcq0Oa_7pvs4fzxrHl,Skillman,8558,NJ,941,9.0,Sushi Pizza,"Pan fried pancake topped w. seaweed salad, spicy tuna or spicy salmon"
942,AVwcq1VeByjofQCxg3t1,State College,16803,PA,942,8.6,4. Pizza Cheese Steak,"Pepperoni, salami, onions, pizza sauce, provolone."
943,AVwcq1VeByjofQCxg3t1,State College,16803,PA,943,7.5,Cheese Pizza,
944,AVwcq1VeByjofQCxg3t1,State College,16803,PA,944,7.95,Pizza Sub,"Salami, pepperoni, shrooms, onions, provolone."
945,AVwcq1VeByjofQCxg3t1,State College,16803,PA,945,6.25,Pizza Sub Wrap,"Salami, pepperoni, shrooms, onions, provolone."
946,AVwcq412_7pvs4fzxsDt,Houghton,49931,MI,946,6.99,Veggie Patch Pizza,Veggie patch pizzaTM
947,AVwcq7l0kufWRAb5xwkQ,Vancouver,98661,WA,947,8.95,Cheese Pizza,
948,AVwcq7l0kufWRAb5xwkQ,Vancouver,98661,WA,948,5.5,Pepperoni Pizza,
949,AVwcq7MN_7pvs4fzxsgN,Willow Grove,19090,PA,949,12.99,"Chicken, Spinach Bacon Pizza","Grilled chicken, creamy spinach, Applewood bacon, green onions, Mozzarella, Provolone"
950,AVwcq7MN_7pvs4fzxsgN,Willow Grove,19090,PA,950,11.49,Margherita Pizza,
951,AVwcq7MN_7pvs4fzxsgN,Willow Grove,19090,PA,951,12.29,Pepperoni Classica Pizza,"Roasted banana peppers, Mozzarella, Provolone, oregano"
952,AVwcq7MN_7pvs4fzxsgN,Willow Grove,19090,PA,952,10.99,Prosciutto Fennel Pizza,
953,AVwcq7MN_7pvs4fzxsgN,Willow Grove,19090,PA,953,12.99,Sicilian Pizza,"Sweet Italian sausage, pepperoni, meatballs, mushrooms, banana peppers, Mozzarella, Provolone"
954,AVwcq8Y2_7pvs4fzxssF,Berkeley Heights,7922,NJ,954,10.0,Grilled Flatbread Pizza,"Basil, garlic, tomato and fresh mozzarella"
955,AVwcqCgiIN2L1WUfnb4c,Mount Kisco,10549,NY,955,8.75,Pizza Burger,
956,AVwcqGiZkufWRAb5xmpW,Colorado Springs,80920,Colorado Spgs,956,13.95,Good Company Fiesta Pizza,
957,AVwcqGiZkufWRAb5xmpW,Colorado Springs,80920,Colorado Spgs,957,,Good Company Fiesta Pizza,
958,AVwcqGiZkufWRAb5xmpW,Colorado Springs,80920,Colorado Spgs,958,12.95,Kickin Chicken Pizza,
959,AVwcqGiZkufWRAb5xmpW,Colorado Springs,80920,Colorado Spgs,959,,Kickin Chicken Pizza,
960,AVwcqGiZkufWRAb5xmpW,Colorado Springs,80920,Colorado Spgs,960,13.95,Meat Lovers Pizza,"Loaded with pepperoni, ham, chicken, bacon, beef, italian sausage and mozzarella"
961,AVwcqGiZkufWRAb5xmpW,Colorado Springs,80920,Colorado Spgs,961,,Meat Lovers Pizza,"Loaded with pepperoni, ham, chicken, bacon, beef, italian sausage and mozzarella"
962,AVwcqGiZkufWRAb5xmpW,Colorado Springs,80920,Colorado Spgs,962,10.95,Wild Ranch Pizza,"Ranch dressing, grilled chicken, tomatoes, green onions and cheese"
963,AVwcqGiZkufWRAb5xmpW,Colorado Springs,80920,Colorado Spgs,963,,Wild Ranch Pizza,"Ranch dressing, grilled chicken, tomatoes, green onions and cheese"
964,AVwcqhE_IN2L1WUfnhQy,Willoughby,44094,Willoughby Hills,964,7.0,Make Your Own Pizza,"Pick a sauce, red sauce, hand crushed tomato, basil pesto or white garlic"
965,AVwcqHFBByjofQCxgvpA,North Miami Beach,33160,Miami,965,15.0,Margherita Pizza,"buffalo mozzarella, pomodoro, garden basil"
966,AVwcqHFBByjofQCxgvpA,North Miami Beach,33160,Miami,966,16.0,Roasted Mushroom Pizza,"roasted garlic ricotta, mozzarella, parmigiano, fresh thyme"
967,AVwcqi96kufWRAb5xsDB,Amsterdam,12010,West Glenville,967,6.49,Artichoke Combo Pizza,"Artichoke hearts, olives, onions, oregano, fresh tomatoes, feta cheese and fresh garlic"
968,AVwcqi96kufWRAb5xsDB,Amsterdam,12010,West Glenville,968,6.49,Carnivore Pizza,"Salami, pepperoni, italian sausage, canadian bacon, linguica"
969,AVwcqi96kufWRAb5xsDB,Amsterdam,12010,West Glenville,969,6.49,Chicken Gourmet Pizza,"Chicken, sliced mushrooms, red and green onions, fresh garlic, fresh tomatoes and italian seasoning"
970,AVwcqi96kufWRAb5xsDB,Amsterdam,12010,West Glenville,970,6.49,Chicken Supreme Pizza,"Bbq sauce, chicken strips, red and green onions, fresh tomatoes and green peppers"
971,AVwcqi96kufWRAb5xsDB,Amsterdam,12010,West Glenville,971,6.49,City Combo Pizza,"Pepperoni, italian sausage, canadian bacon, green peppers, onions, olives, mushrooms, fresh tomatoes"
972,AVwcqi96kufWRAb5xsDB,Amsterdam,12010,West Glenville,972,6.49,City Special Pizza,"Pepperoni, italian sausage, mushrooms, onions, green peppers"
973,AVwcqi96kufWRAb5xsDB,Amsterdam,12010,West Glenville,973,6.49,Gourmet Spinach Pizza,"Choice of chicken or steak, spinach, onions and city pizza white sauce"
974,AVwcqi96kufWRAb5xsDB,Amsterdam,12010,West Glenville,974,6.49,Greek Combo Pizza,"Gyros meat, olives, onions, oregano, fresh tomatoes and feta cheese"
975,AVwcqi96kufWRAb5xsDB,Amsterdam,12010,West Glenville,975,6.49,Hawaiian Pizza,"Canadian bacon, pineapple and extra cheese"
976,AVwcqi96kufWRAb5xsDB,Amsterdam,12010,West Glenville,976,6.49,Pesto Pizza,"Pesto sauce, fresh tomatoes, shrimp and fresh garlic"
977,AVwcqi96kufWRAb5xsDB,Amsterdam,12010,West Glenville,977,5.99,Pizza Sandwich,"With any three toppings, free. additional toppings 0.75 extra"
978,AVwcqi96kufWRAb5xsDB,Amsterdam,12010,West Glenville,978,6.49,Vegetarian Pizza,"Green peppers, mushrooms, onions, olives, fresh tomatoes"
979,AVwcqJXvkufWRAb5xnQB,Pottstown,19464,PA,979,4.25,Pizza Fries,
980,AVwcqlWW_7pvs4fzxoio,Indianapolis,46250,IN,980,16.0,St. Elmo Prime Rib Pizza,
981,AVwcqlWW_7pvs4fzxoio,Indianapolis,46250,IN,981,12.0,Thin Crust Pizza,
982,AVwcqo1LIN2L1WUfnixY,Califon,7830,NJ,982,5.49,Pizza,
983,AVwcqo2hkufWRAb5xtPh,New Brunswick,8901,NJ,983,5.99,Pizza Steak,
984,AVwcqoG8_7pvs4fzxpIU,Long Island City,11101,Queens,984,,Pizzaiola,
985,AVwcqoG8_7pvs4fzxpIU,Long Island City,11101,Queens,985,,Z Breakfast Pizza,"Scrambled Eggs, Sausage, Bacon, Onions and Cheddar Cheese"
986,AVwcqoqWByjofQCxg1xM,Aliso Viejo,92656,CA,986,5.99,Bbq Chicken Pizza,
987,AVwcqoqWByjofQCxg1xM,Aliso Viejo,92656,CA,987,3.99,Cheese Pizza,
988,AVwcqoqWByjofQCxg1xM,Aliso Viejo,92656,CA,988,1.55,Pizza Bagel,
989,AVwcquMGByjofQCxg2nN,Winston Salem,27103,Hanes,989,7.95,Pizza Bianco,"Ricotta Cheese, Fresh Garlic, Mozz Cheese"
990,AVwcquMGByjofQCxg2nN,Winston Salem,27103,Hanes,990,3.0,Pizza By The Slice,
991,AVwcquMGByjofQCxg2nN,Winston Salem,27103,Hanes,991,1.0,Pizza Toppings,
992,AVwcr1EiIN2L1WUfnwTC,Brooklyn,11215,NY,992,2.75,Pizza Bagel,
993,AVwcr1EiIN2L1WUfnwTC,Brooklyn,11215,NY,993,100.0,Steak Pizzaiola,
994,AVwcr6_NIN2L1WUfnxWQ,Mckeesport,15131,PA,994,13.95,Garlic Pizza,
995,AVwcr6_NIN2L1WUfnxWQ,Mckeesport,15131,PA,995,6.95,White Pizza,
996,AVwcr6qqByjofQCxhENy,Petaluma,94954,CA,996,6.25,Create Your Own Pizza,"Create Your Own Whole or Half and Half Pizza. Includes our tomato sauce, mozzarella, oregano and a sprinkling of cheddar"
997,AVwcr6qqByjofQCxhENy,Petaluma,94954,CA,997,8.25,Pizzawich Monster Sub,"(heated) Tomato sauce, mozzarella, pepperoni, red onions black olives and fresh mushrooms"
998,AVwcr6qqByjofQCxhENy,Petaluma,94954,CA,998,6.25,Plain Cheese Pizza,"Your basic plain cheese pizza, no other toppings. Includes our tomato sauce, mozzarella, oregano and a sprinkling of cheddar"
999,AVwcrE9CByjofQCxg6sC,Midlothian,60445,IL,999,4.5,Pizza Puff,
1000,AVwcrFjTByjofQCxg6y_,Orlando,32819,FL,1000,5.95,Cheese Flatbread Pizza,
1001,AVwcrIg_ByjofQCxg7Ug,Palmetto,30268,GA,1001,9.0,Margherita Pizza,"Tomatoes, mozzarella and basil"
1002,AVwcrIg_ByjofQCxg7Ug,Palmetto,30268,GA,1002,8.0,"Margherita Pizza, Tomatoes, Mozzarella and Basil",
1003,AVwcrIg_ByjofQCxg7Ug,Palmetto,30268,GA,1003,10.0,Wild Mushroom Pizza,
1004,AVwcrK7LByjofQCxg70L,Duluth,30097,GA,1004,12.0,Caprese Pizza,
1005,AVwcrK7LByjofQCxg70L,Duluth,30097,GA,1005,13.0,Greek Pizza,
1006,AVwcrK7LByjofQCxg70L,Duluth,30097,GA,1006,13.0,Veggie Pizza,
1007,AVwcrK7LByjofQCxg70L,Duluth,30097,GA,1007,10.0,White Pizza,
1008,AVwcrK7LByjofQCxg70L,Duluth,30097,GA,1008,13.0,Works Pizza,
1009,AVwcrMqlkufWRAb5xzi4,Athens,30605,GA,1009,5.99,Cheese Pizza,
1010,AVwcrO2T_7pvs4fzxwBR,Ocala,34471,FL,1010,21.75,Broccoli Pizza,
1011,AVwcrO2T_7pvs4fzxwBR,Ocala,34471,FL,1011,17.75,Cheese Pizza,
1012,AVwcrO2T_7pvs4fzxwBR,Ocala,34471,FL,1012,25.75,Chicken Pizza,
1013,AVwcrO2T_7pvs4fzxwBR,Ocala,34471,FL,1013,28.75,Chicken With Broccoli Pizza,
1014,AVwcrO2T_7pvs4fzxwBR,Ocala,34471,FL,1014,21.75,Eggplant Pizza,
1015,AVwcrO2T_7pvs4fzxwBR,Ocala,34471,FL,1015,21.75,Fresh Tomatoes Pizza,
1016,AVwcrO2T_7pvs4fzxwBR,Ocala,34471,FL,1016,21.75,Hawaiian Pizza,
1017,AVwcrO2T_7pvs4fzxwBR,Ocala,34471,FL,1017,26.75,Meat Lover Pizza,
1018,AVwcrO2T_7pvs4fzxwBR,Ocala,34471,FL,1018,20.75,Meatball Pizza,
1019,AVwcrO2T_7pvs4fzxwBR,Ocala,34471,FL,1019,20.75,Mushroom Pizza,
1020,AVwcrO2T_7pvs4fzxwBR,Ocala,34471,FL,1020,21.75,Onion Pizza,
1021,AVwcrO2T_7pvs4fzxwBR,Ocala,34471,FL,1021,20.75,Pepperoni Pizza,
1022,AVwcrO2T_7pvs4fzxwBR,Ocala,34471,FL,1022,21.75,Peppers Pizza,
1023,AVwcrO2T_7pvs4fzxwBR,Ocala,34471,FL,1023,2.75,Pizza Slice,
1024,AVwcrO2T_7pvs4fzxwBR,Ocala,34471,FL,1024,20.75,Sausage Pizza,
1025,AVwcrO2T_7pvs4fzxwBR,Ocala,34471,FL,1025,21.75,Spinach Pizza,
1026,AVwcrO2T_7pvs4fzxwBR,Ocala,34471,FL,1026,26.75,Veggie Pizza,
1027,AVwcrO2T_7pvs4fzxwBR,Ocala,34471,FL,1027,21.75,White Pizza,
1028,AVwcrO2T_7pvs4fzxwBR,Ocala,34471,FL,1028,23.75,Whole Wheat Veggie Pizza,
1029,AVwcrpQLByjofQCxhBOm,Sartell,56377,MN,1029,9.49,Greek Pizza,
1030,AVwcrRCi_7pvs4fzxwRP,Los Angeles,90049,Brentwood,1030,18.0,Brunch Pizza,
1031,AVwcrRCi_7pvs4fzxwRP,Los Angeles,90049,Brentwood,1031,,Scaloppine Di Pollo Alla Pizzaiola,"Chicken breast with fingerling potatoes, garden vegetables and marinara sauce"
1032,AVwcrsS6kufWRAb5x5Jo,Wheeling,26003,Mozart,1032,10.0,Dessert Pizza,
1033,AVwcrsS6kufWRAb5x5Jo,Wheeling,26003,Mozart,1033,7.0,Hawaiian Pizza,"Ham, pineapple, bacon, tomato and creamy ranch sauce."
1034,AVwcrsS6kufWRAb5x5Jo,Wheeling,26003,Mozart,1034,7.0,Meat Supreme Pizza,"Ham, pepperoni, sausage and bacon."
1035,AVwcrsS6kufWRAb5x5Jo,Wheeling,26003,Mozart,1035,5.5,Pizza,
1036,AVwcrsS6kufWRAb5x5Jo,Wheeling,26003,Mozart,1036,8.0,Pizza Hoagie,Pizza sauce and loads of mozzarella and pepperoni.
1037,AVwcrT4TkufWRAb5x0xl,Kent,44240,OH,1037,3.99,Pizza Bagel,Provolone on an asiago bagel
1038,AVwcrUxbByjofQCxg9j_,San Antonio,78232,Hollywood Park,1038,18.95,Cave Man Pizza,"Genoa salami, pepperoni, sliced Italian sausage, diced prosciutto."
1039,AVwcrUxbByjofQCxg9j_,San Antonio,78232,Hollywood Park,1039,9.95,Cheese Pizza,
1040,AVwcrUxbByjofQCxg9j_,San Antonio,78232,Hollywood Park,1040,13.95,Marino Pizza,
1041,AVwcrUxbByjofQCxg9j_,San Antonio,78232,Hollywood Park,1041,13.95,Veggie Pizza,
1042,AVwcrUxbByjofQCxg9j_,San Antonio,78232,Hollywood Park,1042,11.95,Virgin White Pizza,
1043,AVwcsAcmByjofQCxhFTX,Grand Prairie,75050,TX,1043,11.99,Greek Pizza,
1044,AVwcsAcmByjofQCxhFTX,Grand Prairie,75050,TX,1044,8.99,White Pizza,"Ricotta Cheese, Mozzarella Cheese"
1045,AVwcsCfz_7pvs4fzx5E1,Perry,31069,GA,1045,11.99,Cheese Pizza,
1046,AVwcsCfz_7pvs4fzx5E1,Perry,31069,GA,1046,,City Pizza,
1047,AVwcsCfz_7pvs4fzx5E1,Perry,31069,GA,1047,,Margherita Pizza,
1048,AVwcsCfz_7pvs4fzx5E1,Perry,31069,GA,1048,,Not Just Your Regular Veggie Pizza,
1049,AVwcsCfz_7pvs4fzx5E1,Perry,31069,GA,1049,3.99,Pepperoni Pizza Poppers,
1050,AVwcsCfz_7pvs4fzx5E1,Perry,31069,GA,1050,,Phat Boyz White Pizza,
1051,AVwcsCfz_7pvs4fzx5E1,Perry,31069,GA,1051,,Philly Cheesesteak Pizza,
1052,AVwcsCfz_7pvs4fzx5E1,Perry,31069,GA,1052,6.99,Philly Cheesesteak Pizza Rolls,
1053,AVwcsCfz_7pvs4fzx5E1,Perry,31069,GA,1053,6.99,Pizza Taco Roll,
1054,AVwcsCfz_7pvs4fzx5E1,Perry,31069,GA,1054,,Super Spud Pizza,
1055,AVwcsCfz_7pvs4fzx5E1,Perry,31069,GA,1055,,Taco Pizza,
1056,AVwcscMGkufWRAb5yBBM,Missoula,59802,MT,1056,,Pepperoni Pizza,
1057,AVwcscMGkufWRAb5yBBM,Missoula,59802,MT,1057,12.95,Pepperoni Pizza,
1058,AVwcscMGkufWRAb5yBBM,Missoula,59802,MT,1058,,Pizza Margherita,
1059,AVwcscMGkufWRAb5yBBM,Missoula,59802,MT,1059,11.95,Pizza Margherita,
1060,AVwcscMGkufWRAb5yBBM,Missoula,59802,MT,1060,,Pizza Special,Ask your server.
1061,AVwcscMGkufWRAb5yBBM,Missoula,59802,MT,1061,12.95,Pizza Special,Ask your server.
1062,AVwcscMGkufWRAb5yBBM,Missoula,59802,MT,1062,,Prime Rib Pizza,
1063,AVwcscMGkufWRAb5yBBM,Missoula,59802,MT,1063,12.95,Prime Rib Pizza,
1064,AVwcsDrqByjofQCxhF8w,Akron,44313,OH,1064,15.0,"Specialty Pizza, Preparations Change",
1065,AVwcsDrqByjofQCxhF8w,Akron,44313,OH,1065,15.0,Specialty Thin Crust Pizza,
1066,AVwcsfwgIN2L1WUfn3vy,Chesapeake,23320,VA,1066,14.99,Margarita Pizza,"Fresh Mozz, romano and focaccia sauce"
1067,AVwcsfwgIN2L1WUfn3vy,Chesapeake,23320,VA,1067,2.95,Pint of Pizza Sauce,
1068,AVwcsfwgIN2L1WUfn3vy,Chesapeake,23320,VA,1068,7.25,Pizza Steak,
1069,AVwcsfwgIN2L1WUfn3vy,Chesapeake,23320,VA,1069,0.35,Side of Pizza Sauce,
